2025-08-05 15:14:42,733 - INFO - 🔍 Scanning directory: C:\Downloads\Project_Alpha\data

2025-08-05 15:14:42,738 - INFO - 📄 Processing file: begin_inventory.csv
2025-08-05 15:14:42,740 - INFO - 📥 Starting ingestion: C:\Downloads\Project_Alpha\data\begin_inventory.csv
2025-08-05 15:16:10,879 - INFO - ✅ Chunk 174 into 'sales' → Rows: 10000, Mem: 138.37 MB
2025-08-05 15:16:11,030 - INFO - ✅ Chunk 175 into 'sales' → Rows: 10000, Mem: 138.79 MB
2025-08-05 15:16:11,180 - INFO - ✅ Chunk 176 into 'sales' → Rows: 10000, Mem: 137.88 MB
2025-08-05 15:16:11,339 - INFO - ✅ Chunk 177 into 'sales' → Rows: 10000, Mem: 138.77 MB
2025-08-05 15:16:11,488 - INFO - ✅ Chunk 178 into 'sales' → Rows: 10000, Mem: 139.79 MB
2025-08-05 15:16:11,641 - INFO - ✅ Chunk 179 into 'sales' → Rows: 10000, Mem: 139.79 MB
2025-08-05 15:16:11,796 - INFO - ✅ Chunk 180 into 'sales' → Rows: 10000, Mem: 133.81 MB
2025-08-05 15:16:11,950 - INFO - ✅ Chunk 181 into 'sales' → Rows: 10000, Mem: 138.76 MB
2025-08-05 15:16:12,094 - INFO - ✅ Chunk 182 into 'sales' → Rows: 10000, Mem: 138.95 MB
2025-08-05 15:16:12,244 - INFO - ✅ Chunk 183 into 'sales' → Rows: 10000, Mem: 138.98 MB
2025-08-05 15:16:12,402 - INFO - ✅ Chunk 184 into 'sales' → Rows: 10000, Mem: 139.2 MB
2025-08-05 15:16:12,560 - INFO - ✅ Chunk 185 into 'sales' → Rows: 10000, Mem: 139.45 MB
2025-08-05 15:16:12,905 - INFO - ✅ Chunk 186 into 'sales' → Rows: 10000, Mem: 133.89 MB
2025-08-05 15:16:13,056 - INFO - ✅ Chunk 187 into 'sales' → Rows: 10000, Mem: 138.76 MB
2025-08-05 15:16:13,206 - INFO - ✅ Chunk 188 into 'sales' → Rows: 10000, Mem: 137.7 MB
2025-08-05 15:16:13,360 - INFO - ✅ Chunk 189 into 'sales' → Rows: 10000, Mem: 139.73 MB
2025-08-05 15:16:13,515 - INFO - ✅ Chunk 190 into 'sales' → Rows: 10000, Mem: 139.88 MB
2025-08-05 15:16:13,704 - INFO - ✅ Chunk 191 into 'sales' → Rows: 10000, Mem: 139.88 MB
2025-08-05 15:16:13,911 - INFO - ✅ Chunk 192 into 'sales' → Rows: 10000, Mem: 139.93 MB
2025-08-05 15:16:14,068 - INFO - ✅ Chunk 193 into 'sales' → Rows: 10000, Mem: 139.95 MB
2025-08-05 15:16:14,214 - INFO - ✅ Chunk 194 into 'sales' → Rows: 10000, Mem: 139.98 MB
2025-08-05 15:16:14,375 - INFO - ✅ Chunk 195 into 'sales' → Rows: 10000, Mem: 140.05 MB
2025-08-05 15:16:14,527 - INFO - ✅ Chunk 196 into 'sales' → Rows: 10000, Mem: 140.1 MB
2025-08-05 15:16:14,684 - INFO - ✅ Chunk 197 into 'sales' → Rows: 10000, Mem: 140.61 MB
2025-08-05 15:16:14,998 - INFO - ✅ Chunk 198 into 'sales' → Rows: 10000, Mem: 141.16 MB
2025-08-05 15:16:15,150 - INFO - ✅ Chunk 199 into 'sales' → Rows: 10000, Mem: 140.2 MB
2025-08-05 15:16:15,317 - INFO - ✅ Chunk 200 into 'sales' → Rows: 10000, Mem: 140.73 MB
2025-08-05 15:16:15,464 - INFO - ✅ Chunk 201 into 'sales' → Rows: 10000, Mem: 139.73 MB
2025-08-05 15:16:15,616 - INFO - ✅ Chunk 202 into 'sales' → Rows: 10000, Mem: 139.35 MB
2025-08-05 15:16:15,770 - INFO - ✅ Chunk 203 into 'sales' → Rows: 10000, Mem: 140.03 MB
2025-08-05 15:16:15,917 - INFO - ✅ Chunk 204 into 'sales' → Rows: 10000, Mem: 140.18 MB
2025-08-05 15:16:16,065 - INFO - ✅ Chunk 205 into 'sales' → Rows: 10000, Mem: 140.71 MB
2025-08-05 15:16:16,209 - INFO - ✅ Chunk 206 into 'sales' → Rows: 10000, Mem: 138.69 MB
2025-08-05 15:16:16,364 - INFO - ✅ Chunk 207 into 'sales' → Rows: 10000, Mem: 140.58 MB
2025-08-05 15:16:16,522 - INFO - ✅ Chunk 208 into 'sales' → Rows: 10000, Mem: 139.65 MB
2025-08-05 15:16:16,678 - INFO - ✅ Chunk 209 into 'sales' → Rows: 10000, Mem: 140.57 MB
2025-08-05 15:16:16,998 - INFO - ✅ Chunk 210 into 'sales' → Rows: 10000, Mem: 140.77 MB
2025-08-05 15:16:17,145 - INFO - ✅ Chunk 211 into 'sales' → Rows: 10000, Mem: 140.81 MB
2025-08-05 15:16:17,301 - INFO - ✅ Chunk 212 into 'sales' → Rows: 10000, Mem: 138.08 MB
2025-08-05 15:16:17,453 - INFO - ✅ Chunk 213 into 'sales' → Rows: 10000, Mem: 141.01 MB
2025-08-05 15:16:17,610 - INFO - ✅ Chunk 214 into 'sales' → Rows: 10000, Mem: 140.37 MB
2025-08-05 15:16:17,761 - INFO - ✅ Chunk 215 into 'sales' → Rows: 10000, Mem: 141.33 MB
2025-08-05 15:16:17,911 - INFO - ✅ Chunk 216 into 'sales' → Rows: 10000, Mem: 135.3 MB
2025-08-05 15:16:18,065 - INFO - ✅ Chunk 217 into 'sales' → Rows: 10000, Mem: 140.94 MB
2025-08-05 15:16:18,214 - INFO - ✅ Chunk 218 into 'sales' → Rows: 10000, Mem: 140.66 MB
2025-08-05 15:16:18,369 - INFO - ✅ Chunk 219 into 'sales' → Rows: 10000, Mem: 140.1 MB
2025-08-05 15:16:18,520 - INFO - ✅ Chunk 220 into 'sales' → Rows: 10000, Mem: 141.37 MB
2025-08-05 15:16:18,678 - INFO - ✅ Chunk 221 into 'sales' → Rows: 10000, Mem: 140.96 MB
2025-08-05 15:16:19,012 - INFO - ✅ Chunk 222 into 'sales' → Rows: 10000, Mem: 135.82 MB
2025-08-05 15:16:19,170 - INFO - ✅ Chunk 223 into 'sales' → Rows: 10000, Mem: 141.51 MB
2025-08-05 15:16:19,320 - INFO - ✅ Chunk 224 into 'sales' → Rows: 10000, Mem: 139.48 MB
2025-08-05 15:16:19,471 - INFO - ✅ Chunk 225 into 'sales' → Rows: 10000, Mem: 140.71 MB
2025-08-05 15:16:19,621 - INFO - ✅ Chunk 226 into 'sales' → Rows: 10000, Mem: 141.4 MB
2025-08-05 15:16:19,770 - INFO - ✅ Chunk 227 into 'sales' → Rows: 10000, Mem: 141.97 MB
2025-08-05 15:16:19,920 - INFO - ✅ Chunk 228 into 'sales' → Rows: 10000, Mem: 135.98 MB
2025-08-05 15:16:20,080 - INFO - ✅ Chunk 229 into 'sales' → Rows: 10000, Mem: 141.22 MB
2025-08-05 15:16:20,234 - INFO - ✅ Chunk 230 into 'sales' → Rows: 10000, Mem: 141.92 MB
2025-08-05 15:16:20,385 - INFO - ✅ Chunk 231 into 'sales' → Rows: 10000, Mem: 142.04 MB
2025-08-05 15:16:20,538 - INFO - ✅ Chunk 232 into 'sales' → Rows: 10000, Mem: 142.15 MB
2025-08-05 15:16:20,688 - INFO - ✅ Chunk 233 into 'sales' → Rows: 10000, Mem: 142.21 MB
2025-08-05 15:16:20,840 - INFO - ✅ Chunk 234 into 'sales' → Rows: 10000, Mem: 136.64 MB
2025-08-05 15:16:21,001 - INFO - ✅ Chunk 235 into 'sales' → Rows: 10000, Mem: 142.29 MB
2025-08-05 15:16:21,317 - INFO - ✅ Chunk 236 into 'sales' → Rows: 10000, Mem: 142.44 MB
2025-08-05 15:16:21,469 - INFO - ✅ Chunk 237 into 'sales' → Rows: 10000, Mem: 142.49 MB
2025-08-05 15:16:21,625 - INFO - ✅ Chunk 238 into 'sales' → Rows: 10000, Mem: 142.56 MB
2025-08-05 15:16:21,777 - INFO - ✅ Chunk 239 into 'sales' → Rows: 10000, Mem: 142.59 MB
2025-08-05 15:16:21,926 - INFO - ✅ Chunk 240 into 'sales' → Rows: 10000, Mem: 136.57 MB
2025-08-05 15:16:22,079 - INFO - ✅ Chunk 241 into 'sales' → Rows: 10000, Mem: 141.96 MB
2025-08-05 15:16:22,227 - INFO - ✅ Chunk 242 into 'sales' → Rows: 10000, Mem: 142.36 MB
2025-08-05 15:16:22,377 - INFO - ✅ Chunk 243 into 'sales' → Rows: 10000, Mem: 142.62 MB
2025-08-05 15:16:22,528 - INFO - ✅ Chunk 244 into 'sales' → Rows: 10000, Mem: 142.62 MB
2025-08-05 15:16:22,687 - INFO - ✅ Chunk 245 into 'sales' → Rows: 10000, Mem: 142.67 MB
2025-08-05 15:16:22,842 - INFO - ✅ Chunk 246 into 'sales' → Rows: 10000, Mem: 136.64 MB
2025-08-05 15:16:22,999 - INFO - ✅ Chunk 247 into 'sales' → Rows: 10000, Mem: 142.56 MB
2025-08-05 15:16:23,149 - INFO - ✅ Chunk 248 into 'sales' → Rows: 10000, Mem: 141.86 MB
2025-08-05 15:16:23,305 - INFO - ✅ Chunk 249 into 'sales' → Rows: 10000, Mem: 141.72 MB
2025-08-05 15:16:23,452 - INFO - ✅ Chunk 250 into 'sales' → Rows: 10000, Mem: 141.8 MB
2025-08-05 15:16:23,608 - INFO - ✅ Chunk 251 into 'sales' → Rows: 10000, Mem: 142.05 MB
2025-08-05 15:16:23,950 - INFO - ✅ Chunk 252 into 'sales' → Rows: 10000, Mem: 142.05 MB
2025-08-05 15:16:24,102 - INFO - ✅ Chunk 253 into 'sales' → Rows: 10000, Mem: 142.59 MB
2025-08-05 15:16:24,255 - INFO - ✅ Chunk 254 into 'sales' → Rows: 10000, Mem: 142.0 MB
2025-08-05 15:16:24,408 - INFO - ✅ Chunk 255 into 'sales' → Rows: 10000, Mem: 142.01 MB
2025-08-05 15:16:24,561 - INFO - ✅ Chunk 256 into 'sales' → Rows: 10000, Mem: 142.01 MB
2025-08-05 15:16:24,712 - INFO - ✅ Chunk 257 into 'sales' → Rows: 10000, Mem: 142.0 MB
2025-08-05 15:16:24,873 - INFO - ✅ Chunk 258 into 'sales' → Rows: 10000, Mem: 142.01 MB
2025-08-05 15:16:25,037 - INFO - ✅ Chunk 259 into 'sales' → Rows: 10000, Mem: 142.56 MB
2025-08-05 15:16:25,203 - INFO - ✅ Chunk 260 into 'sales' → Rows: 10000, Mem: 142.6 MB
2025-08-05 15:16:25,410 - INFO - ✅ Chunk 261 into 'sales' → Rows: 10000, Mem: 142.62 MB
2025-08-05 15:16:25,585 - INFO - ✅ Chunk 262 into 'sales' → Rows: 10000, Mem: 142.64 MB
2025-08-05 15:16:25,773 - INFO - ✅ Chunk 263 into 'sales' → Rows: 10000, Mem: 142.58 MB
2025-08-05 15:16:25,958 - INFO - ✅ Chunk 264 into 'sales' → Rows: 10000, Mem: 142.59 MB
2025-08-05 15:16:26,362 - INFO - ✅ Chunk 265 into 'sales' → Rows: 10000, Mem: 142.62 MB
2025-08-05 15:16:26,511 - INFO - ✅ Chunk 266 into 'sales' → Rows: 10000, Mem: 142.67 MB
2025-08-05 15:16:26,668 - INFO - ✅ Chunk 267 into 'sales' → Rows: 10000, Mem: 142.76 MB
2025-08-05 15:16:26,840 - INFO - ✅ Chunk 268 into 'sales' → Rows: 10000, Mem: 142.81 MB
2025-08-05 15:16:26,999 - INFO - ✅ Chunk 269 into 'sales' → Rows: 10000, Mem: 142.84 MB
2025-08-05 15:16:27,152 - INFO - ✅ Chunk 270 into 'sales' → Rows: 10000, Mem: 142.84 MB
2025-08-05 15:16:27,315 - INFO - ✅ Chunk 271 into 'sales' → Rows: 10000, Mem: 142.93 MB
2025-08-05 15:16:27,463 - INFO - ✅ Chunk 272 into 'sales' → Rows: 10000, Mem: 143.73 MB
2025-08-05 15:16:27,637 - INFO - ✅ Chunk 273 into 'sales' → Rows: 10000, Mem: 144.07 MB
2025-08-05 15:16:27,797 - INFO - ✅ Chunk 274 into 'sales' → Rows: 10000, Mem: 144.09 MB
2025-08-05 15:16:27,958 - INFO - ✅ Chunk 275 into 'sales' → Rows: 10000, Mem: 144.18 MB
2025-08-05 15:16:28,252 - INFO - ✅ Chunk 276 into 'sales' → Rows: 10000, Mem: 137.48 MB
2025-08-05 15:16:28,542 - INFO - ✅ Chunk 277 into 'sales' → Rows: 10000, Mem: 141.7 MB
2025-08-05 15:16:28,712 - INFO - ✅ Chunk 278 into 'sales' → Rows: 10000, Mem: 143.4 MB
2025-08-05 15:16:29,042 - INFO - ✅ Chunk 279 into 'sales' → Rows: 10000, Mem: 143.58 MB
2025-08-05 15:16:29,196 - INFO - ✅ Chunk 280 into 'sales' → Rows: 10000, Mem: 143.16 MB
2025-08-05 15:16:29,456 - INFO - ✅ Chunk 281 into 'sales' → Rows: 10000, Mem: 143.22 MB
2025-08-05 15:16:29,748 - INFO - ✅ Chunk 282 into 'sales' → Rows: 10000, Mem: 137.78 MB
2025-08-05 15:16:29,900 - INFO - ✅ Chunk 283 into 'sales' → Rows: 10000, Mem: 143.26 MB
2025-08-05 15:16:30,053 - INFO - ✅ Chunk 284 into 'sales' → Rows: 10000, Mem: 143.69 MB
2025-08-05 15:16:30,209 - INFO - ✅ Chunk 285 into 'sales' → Rows: 10000, Mem: 143.75 MB
2025-08-05 15:16:30,352 - INFO - ✅ Chunk 286 into 'sales' → Rows: 10000, Mem: 143.91 MB
2025-08-05 15:16:30,496 - INFO - ✅ Chunk 287 into 'sales' → Rows: 10000, Mem: 143.87 MB
2025-08-05 15:16:30,644 - INFO - ✅ Chunk 288 into 'sales' → Rows: 10000, Mem: 138.39 MB
2025-08-05 15:16:30,800 - INFO - ✅ Chunk 289 into 'sales' → Rows: 10000, Mem: 143.42 MB
2025-08-05 15:16:30,978 - INFO - ✅ Chunk 290 into 'sales' → Rows: 10000, Mem: 142.06 MB
2025-08-05 15:16:31,128 - INFO - ✅ Chunk 291 into 'sales' → Rows: 10000, Mem: 144.3 MB
2025-08-05 15:16:31,280 - INFO - ✅ Chunk 292 into 'sales' → Rows: 10000, Mem: 144.9 MB
2025-08-05 15:16:31,439 - INFO - ✅ Chunk 293 into 'sales' → Rows: 10000, Mem: 144.9 MB
2025-08-05 15:16:31,594 - INFO - ✅ Chunk 294 into 'sales' → Rows: 10000, Mem: 138.39 MB
2025-08-05 15:16:31,753 - INFO - ✅ Chunk 295 into 'sales' → Rows: 10000, Mem: 143.76 MB
2025-08-05 15:16:32,099 - INFO - ✅ Chunk 296 into 'sales' → Rows: 10000, Mem: 143.89 MB
2025-08-05 15:16:32,251 - INFO - ✅ Chunk 297 into 'sales' → Rows: 10000, Mem: 143.93 MB
2025-08-05 15:16:32,395 - INFO - ✅ Chunk 298 into 'sales' → Rows: 10000, Mem: 144.4 MB
2025-08-05 15:16:32,539 - INFO - ✅ Chunk 299 into 'sales' → Rows: 10000, Mem: 144.74 MB
2025-08-05 15:16:32,693 - INFO - ✅ Chunk 300 into 'sales' → Rows: 10000, Mem: 144.86 MB
2025-08-05 15:16:32,854 - INFO - ✅ Chunk 301 into 'sales' → Rows: 10000, Mem: 144.89 MB
2025-08-05 15:16:33,003 - INFO - ✅ Chunk 302 into 'sales' → Rows: 10000, Mem: 145.5 MB
2025-08-05 15:16:33,164 - INFO - ✅ Chunk 303 into 'sales' → Rows: 10000, Mem: 145.52 MB
2025-08-05 15:16:33,318 - INFO - ✅ Chunk 304 into 'sales' → Rows: 10000, Mem: 145.53 MB
2025-08-05 15:16:33,462 - INFO - ✅ Chunk 305 into 'sales' → Rows: 10000, Mem: 144.46 MB
2025-08-05 15:16:33,615 - INFO - ✅ Chunk 306 into 'sales' → Rows: 10000, Mem: 145.0 MB
2025-08-05 15:16:33,769 - INFO - ✅ Chunk 307 into 'sales' → Rows: 10000, Mem: 139.18 MB
2025-08-05 15:16:33,930 - INFO - ✅ Chunk 308 into 'sales' → Rows: 10000, Mem: 144.52 MB
2025-08-05 15:16:34,262 - INFO - ✅ Chunk 309 into 'sales' → Rows: 10000, Mem: 144.98 MB
2025-08-05 15:16:34,411 - INFO - ✅ Chunk 310 into 'sales' → Rows: 10000, Mem: 145.0 MB
2025-08-05 15:16:34,554 - INFO - ✅ Chunk 311 into 'sales' → Rows: 10000, Mem: 145.0 MB
2025-08-05 15:16:34,708 - INFO - ✅ Chunk 312 into 'sales' → Rows: 10000, Mem: 145.01 MB
2025-08-05 15:16:34,871 - INFO - ✅ Chunk 313 into 'sales' → Rows: 10000, Mem: 145.01 MB
2025-08-05 15:16:35,025 - INFO - ✅ Chunk 314 into 'sales' → Rows: 10000, Mem: 145.54 MB
2025-08-05 15:16:35,176 - INFO - ✅ Chunk 315 into 'sales' → Rows: 10000, Mem: 144.61 MB
2025-08-05 15:16:35,325 - INFO - ✅ Chunk 316 into 'sales' → Rows: 10000, Mem: 145.61 MB
2025-08-05 15:16:35,470 - INFO - ✅ Chunk 317 into 'sales' → Rows: 10000, Mem: 145.7 MB
2025-08-05 15:16:35,616 - INFO - ✅ Chunk 318 into 'sales' → Rows: 10000, Mem: 146.41 MB
2025-08-05 15:16:35,773 - INFO - ✅ Chunk 319 into 'sales' → Rows: 10000, Mem: 145.42 MB
2025-08-05 15:16:35,926 - INFO - ✅ Chunk 320 into 'sales' → Rows: 10000, Mem: 144.67 MB
2025-08-05 15:16:36,078 - INFO - ✅ Chunk 321 into 'sales' → Rows: 10000, Mem: 145.31 MB
2025-08-05 15:16:36,233 - INFO - ✅ Chunk 322 into 'sales' → Rows: 10000, Mem: 145.72 MB
2025-08-05 15:16:36,382 - INFO - ✅ Chunk 323 into 'sales' → Rows: 10000, Mem: 145.78 MB
2025-08-05 15:16:36,524 - INFO - ✅ Chunk 324 into 'sales' → Rows: 10000, Mem: 145.83 MB
2025-08-05 15:16:36,672 - INFO - ✅ Chunk 325 into 'sales' → Rows: 10000, Mem: 145.84 MB
2025-08-05 15:16:37,019 - INFO - ✅ Chunk 326 into 'sales' → Rows: 10000, Mem: 140.15 MB
2025-08-05 15:16:37,178 - INFO - ✅ Chunk 327 into 'sales' → Rows: 10000, Mem: 146.05 MB
2025-08-05 15:16:37,334 - INFO - ✅ Chunk 328 into 'sales' → Rows: 10000, Mem: 145.01 MB
2025-08-05 15:16:37,489 - INFO - ✅ Chunk 329 into 'sales' → Rows: 10000, Mem: 145.38 MB
2025-08-05 15:16:37,640 - INFO - ✅ Chunk 330 into 'sales' → Rows: 10000, Mem: 145.89 MB
2025-08-05 15:16:37,791 - INFO - ✅ Chunk 331 into 'sales' → Rows: 10000, Mem: 145.39 MB
2025-08-05 15:16:37,950 - INFO - ✅ Chunk 332 into 'sales' → Rows: 10000, Mem: 145.91 MB
2025-08-05 15:16:38,135 - INFO - ✅ Chunk 333 into 'sales' → Rows: 10000, Mem: 145.92 MB
2025-08-05 15:16:38,296 - INFO - ✅ Chunk 334 into 'sales' → Rows: 10000, Mem: 146.52 MB
2025-08-05 15:16:38,438 - INFO - ✅ Chunk 335 into 'sales' → Rows: 10000, Mem: 146.58 MB
2025-08-05 15:16:38,582 - INFO - ✅ Chunk 336 into 'sales' → Rows: 10000, Mem: 145.27 MB
2025-08-05 15:16:38,730 - INFO - ✅ Chunk 337 into 'sales' → Rows: 10000, Mem: 146.07 MB
2025-08-05 15:16:38,897 - INFO - ✅ Chunk 338 into 'sales' → Rows: 10000, Mem: 140.38 MB
2025-08-05 15:16:39,054 - INFO - ✅ Chunk 339 into 'sales' → Rows: 10000, Mem: 146.89 MB
2025-08-05 15:16:39,393 - INFO - ✅ Chunk 340 into 'sales' → Rows: 10000, Mem: 145.98 MB
2025-08-05 15:16:39,546 - INFO - ✅ Chunk 341 into 'sales' → Rows: 10000, Mem: 146.09 MB
2025-08-05 15:16:39,694 - INFO - ✅ Chunk 342 into 'sales' → Rows: 10000, Mem: 145.46 MB
2025-08-05 15:16:39,841 - INFO - ✅ Chunk 343 into 'sales' → Rows: 10000, Mem: 145.53 MB
2025-08-05 15:16:39,996 - INFO - ✅ Chunk 344 into 'sales' → Rows: 10000, Mem: 146.08 MB
2025-08-05 15:16:40,147 - INFO - ✅ Chunk 345 into 'sales' → Rows: 10000, Mem: 145.66 MB
2025-08-05 15:16:40,300 - INFO - ✅ Chunk 346 into 'sales' → Rows: 10000, Mem: 145.41 MB
2025-08-05 15:16:40,444 - INFO - ✅ Chunk 347 into 'sales' → Rows: 10000, Mem: 145.99 MB
2025-08-05 15:16:40,592 - INFO - ✅ Chunk 348 into 'sales' → Rows: 10000, Mem: 146.09 MB
2025-08-05 15:16:40,737 - INFO - ✅ Chunk 349 into 'sales' → Rows: 10000, Mem: 146.23 MB
2025-08-05 15:16:40,891 - INFO - ✅ Chunk 350 into 'sales' → Rows: 10000, Mem: 140.9 MB
2025-08-05 15:16:41,047 - INFO - ✅ Chunk 351 into 'sales' → Rows: 10000, Mem: 146.5 MB
2025-08-05 15:16:41,203 - INFO - ✅ Chunk 352 into 'sales' → Rows: 10000, Mem: 146.78 MB
2025-08-05 15:16:41,368 - INFO - ✅ Chunk 353 into 'sales' → Rows: 10000, Mem: 145.84 MB
2025-08-05 15:16:41,514 - INFO - ✅ Chunk 354 into 'sales' → Rows: 10000, Mem: 146.76 MB
2025-08-05 15:16:41,660 - INFO - ✅ Chunk 355 into 'sales' → Rows: 10000, Mem: 146.11 MB
2025-08-05 15:16:41,812 - INFO - ✅ Chunk 356 into 'sales' → Rows: 10000, Mem: 146.68 MB
2025-08-05 15:16:42,161 - INFO - ✅ Chunk 357 into 'sales' → Rows: 10000, Mem: 146.82 MB
2025-08-05 15:16:42,318 - INFO - ✅ Chunk 358 into 'sales' → Rows: 10000, Mem: 146.86 MB
2025-08-05 15:16:42,463 - INFO - ✅ Chunk 359 into 'sales' → Rows: 10000, Mem: 146.95 MB
2025-08-05 15:16:42,608 - INFO - ✅ Chunk 360 into 'sales' → Rows: 10000, Mem: 147.53 MB
2025-08-05 15:16:42,752 - INFO - ✅ Chunk 361 into 'sales' → Rows: 10000, Mem: 147.59 MB
2025-08-05 15:16:42,909 - INFO - ✅ Chunk 362 into 'sales' → Rows: 10000, Mem: 147.66 MB
2025-08-05 15:16:43,068 - INFO - ✅ Chunk 363 into 'sales' → Rows: 10000, Mem: 141.5 MB
2025-08-05 15:16:43,217 - INFO - ✅ Chunk 364 into 'sales' → Rows: 10000, Mem: 146.33 MB
2025-08-05 15:16:43,370 - INFO - ✅ Chunk 365 into 'sales' → Rows: 10000, Mem: 146.66 MB
2025-08-05 15:16:43,523 - INFO - ✅ Chunk 366 into 'sales' → Rows: 10000, Mem: 147.74 MB
2025-08-05 15:16:43,672 - INFO - ✅ Chunk 367 into 'sales' → Rows: 10000, Mem: 147.25 MB
2025-08-05 15:16:43,830 - INFO - ✅ Chunk 368 into 'sales' → Rows: 10000, Mem: 147.25 MB
2025-08-05 15:16:43,992 - INFO - ✅ Chunk 369 into 'sales' → Rows: 10000, Mem: 142.19 MB
2025-08-05 15:16:44,148 - INFO - ✅ Chunk 370 into 'sales' → Rows: 10000, Mem: 147.2 MB
2025-08-05 15:16:44,480 - INFO - ✅ Chunk 371 into 'sales' → Rows: 10000, Mem: 146.82 MB
2025-08-05 15:16:44,630 - INFO - ✅ Chunk 372 into 'sales' → Rows: 10000, Mem: 147.63 MB
2025-08-05 15:16:44,775 - INFO - ✅ Chunk 373 into 'sales' → Rows: 10000, Mem: 148.02 MB
2025-08-05 15:16:44,936 - INFO - ✅ Chunk 374 into 'sales' → Rows: 10000, Mem: 147.16 MB
2025-08-05 15:16:45,091 - INFO - ✅ Chunk 375 into 'sales' → Rows: 10000, Mem: 148.07 MB
2025-08-05 15:16:45,250 - INFO - ✅ Chunk 376 into 'sales' → Rows: 10000, Mem: 142.21 MB
2025-08-05 15:16:45,396 - INFO - ✅ Chunk 377 into 'sales' → Rows: 10000, Mem: 147.49 MB
2025-08-05 15:16:45,544 - INFO - ✅ Chunk 378 into 'sales' → Rows: 10000, Mem: 147.97 MB
2025-08-05 15:16:45,694 - INFO - ✅ Chunk 379 into 'sales' → Rows: 10000, Mem: 148.12 MB
2025-08-05 15:16:45,838 - INFO - ✅ Chunk 380 into 'sales' → Rows: 10000, Mem: 147.36 MB
2025-08-05 15:16:45,983 - INFO - ✅ Chunk 381 into 'sales' → Rows: 10000, Mem: 147.15 MB
2025-08-05 15:16:46,142 - INFO - ✅ Chunk 382 into 'sales' → Rows: 10000, Mem: 142.45 MB
2025-08-05 15:16:46,296 - INFO - ✅ Chunk 383 into 'sales' → Rows: 10000, Mem: 147.25 MB
2025-08-05 15:16:46,448 - INFO - ✅ Chunk 384 into 'sales' → Rows: 10000, Mem: 148.06 MB
2025-08-05 15:16:46,598 - INFO - ✅ Chunk 385 into 'sales' → Rows: 10000, Mem: 147.61 MB
2025-08-05 15:16:46,746 - INFO - ✅ Chunk 386 into 'sales' → Rows: 10000, Mem: 147.73 MB
2025-08-05 15:16:46,908 - INFO - ✅ Chunk 387 into 'sales' → Rows: 10000, Mem: 148.68 MB
2025-08-05 15:16:47,073 - INFO - ✅ Chunk 388 into 'sales' → Rows: 10000, Mem: 143.2 MB
2025-08-05 15:16:47,424 - INFO - ✅ Chunk 389 into 'sales' → Rows: 10000, Mem: 147.87 MB
2025-08-05 15:16:47,576 - INFO - ✅ Chunk 390 into 'sales' → Rows: 10000, Mem: 148.79 MB
2025-08-05 15:16:47,723 - INFO - ✅ Chunk 391 into 'sales' → Rows: 10000, Mem: 148.83 MB
2025-08-05 15:16:47,877 - INFO - ✅ Chunk 392 into 'sales' → Rows: 10000, Mem: 148.33 MB
2025-08-05 15:16:48,038 - INFO - ✅ Chunk 393 into 'sales' → Rows: 10000, Mem: 148.32 MB
2025-08-05 15:16:48,201 - INFO - ✅ Chunk 394 into 'sales' → Rows: 10000, Mem: 143.22 MB
2025-08-05 15:16:48,351 - INFO - ✅ Chunk 395 into 'sales' → Rows: 10000, Mem: 148.35 MB
2025-08-05 15:16:48,493 - INFO - ✅ Chunk 396 into 'sales' → Rows: 10000, Mem: 148.6 MB
2025-08-05 15:16:48,641 - INFO - ✅ Chunk 397 into 'sales' → Rows: 10000, Mem: 148.24 MB
2025-08-05 15:16:48,795 - INFO - ✅ Chunk 398 into 'sales' → Rows: 10000, Mem: 148.53 MB
2025-08-05 15:16:48,960 - INFO - ✅ Chunk 399 into 'sales' → Rows: 10000, Mem: 148.6 MB
2025-08-05 15:16:49,120 - INFO - ✅ Chunk 400 into 'sales' → Rows: 10000, Mem: 143.21 MB
2025-08-05 15:16:49,275 - INFO - ✅ Chunk 401 into 'sales' → Rows: 10000, Mem: 148.23 MB
2025-08-05 15:16:49,422 - INFO - ✅ Chunk 402 into 'sales' → Rows: 10000, Mem: 148.87 MB
2025-08-05 15:16:49,566 - INFO - ✅ Chunk 403 into 'sales' → Rows: 10000, Mem: 150.26 MB
2025-08-05 15:16:49,893 - INFO - ✅ Chunk 404 into 'sales' → Rows: 10000, Mem: 150.35 MB
2025-08-05 15:16:50,038 - INFO - ✅ Chunk 405 into 'sales' → Rows: 10000, Mem: 150.61 MB
2025-08-05 15:16:50,194 - INFO - ✅ Chunk 406 into 'sales' → Rows: 10000, Mem: 149.52 MB
2025-08-05 15:16:50,385 - INFO - ✅ Chunk 407 into 'sales' → Rows: 10000, Mem: 144.25 MB
2025-08-05 15:16:50,534 - INFO - ✅ Chunk 408 into 'sales' → Rows: 10000, Mem: 149.04 MB
2025-08-05 15:16:50,677 - INFO - ✅ Chunk 409 into 'sales' → Rows: 10000, Mem: 148.48 MB
2025-08-05 15:16:50,818 - INFO - ✅ Chunk 410 into 'sales' → Rows: 10000, Mem: 149.22 MB
2025-08-05 15:16:50,964 - INFO - ✅ Chunk 411 into 'sales' → Rows: 10000, Mem: 149.27 MB
