VendorNumber,Brand,ActualPrice,PurchasePrice,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,TotalPurchaseQuantity,TotalPurchaseDollars,TotalFreightCost
4425,46088,20.99,13.63,72816,1098891.84,470285.58,8118.820000000001,1005996591,10615303897.62,55218040.44
4425,46090,7.99,5.19,1230,9827.7,1965.54,137.76000000000002,7921233,83585070.06,434787.72000000003
4425,46096,9.99,6.8,89216,942681.84,503658.76,9923.64,1536719202,16215503591.64,84348817.68
4425,46119,56.99,36.66,13776,781158.24,516754.98000000004,1528.48,293085621,3092647592.22,16087145.64
4425,46185,22.99,15.75,6806,156469.94,116881.15999999999,752.76,163705482,1727424781.24,8985612.88
4425,46201,17.99,11.25,395650,6947183.5,3746999.0199999996,44012.68,6836024079,72133915461.78,375221802.36
4425,46202,9.99,6.05,2742244,26434787.72,8014982.58,615565.8,25641031221,270564871784.22,1407407849.64
4425,46402,7.99,5.47,33866,459599.34,274331.0,3758.06,660102750,6965422505.0,36232310.0
4425,46422,9.99,6.57,171790,1698716.1,927548.74,19100.260000000002,3017989773,31845911692.86,165654121.32
4425,46424,9.99,6.62,526030,5200755.7,2096503.84,58737.420000000006,6833383668,72106053771.76,375076873.12
4425,46428,9.99,6.03,215496,2116725.04,1012653.26,24003.86,3318996627,35022144355.14,182176054.68
4425,46429,9.99,5.8,96022,938185.78,505177.4,10691.16,1663458930,17552864712.6,91305421.2
4425,46453,10.99,7.33,157604,1641867.96,435344.56,17667.72,1299082212,13707951489.84,71305186.08
4425,46458,14.99,7.71,366294,5611867.62,3500008.46,40622.8,7321859703,77260466425.46,401888782.52
4425,46485,54.99,35.94,27716,1551818.84,881506.56,3072.54,506958912,5349444483.84,27826414.080000002
4425,46489,12.99,7.48,212954,2443356.46,1475535.8800000001,23630.760000000002,4134883626,43631406571.32,226959189.84
4425,46583,99.99,47.05,4756,342384.44,165289.03999999998,530.54,73931508,780127320.5600001,4058018.72
4425,46684,22.29,10.88,328,6556.719999999999,3278.3599999999997,36.9,5280822,55723380.04,289858.48
4425,46690,399.9,238.4,410,147595.9,118076.72,45.1,10561644,111446760.08,579716.96
4425,46694,23.99,16.1,50020,1304037.8,940343.2,5532.54,1161780840,12259143608.8,63768865.6
4425,46715,28.99,19.07,2214,67955.86,57791.14,244.36,60729453,640818870.46,3333372.52
4425,46762,12.99,7.99,196144,2776936.56,1426613.04,21828.4,3242424708,34214155344.56,177973106.72
4425,46763,11.99,8.05,91102,1092312.98,644966.08,10117.98,1732109616,18277268653.12,95073581.44
4425,46764,12.99,8.21,401472,5057435.28,3043072.48,44552.24,7752246696,81801921898.72,425512248.64
4425,46819,13.99,9.65,5986,83744.14,24090.78,668.3000000000001,55448631,585095490.42,3043514.04
4425,46928,26.99,17.99,1968,53116.32,42050.42,217.3,50167809,529372110.38,2753655.56
4425,46929,9.99,6.8,1476,9415.24,3685.9,164.82,13202055,139308450.1,724646.2
4425,46985,22.99,15.75,229026,5437015.739999999,2983714.32,25442.96,4023986364,42461215590.48,220872161.76
4466,3140,14.99,11.19,213950,2779210.5,1653951.75,393208.75,36526070,361967103.2,1837901.65
4466,5215,12.99,9.41,255805,3322906.95,2284811.1,470192.8,50458044,500030581.44,2538924.18
4466,5255,12.99,9.35,335280,4355287.2,2814933.0,616235.4,62165320,616047683.2,3128005.4
4550,3209,19.99,14.07,308340,6163716.6,4340508.659999999,243022.14,27503640,416110330.09,2137161.5
4550,3306,28.99,20.86,44550,1753312.5,1384912.08,81904.5,4432320,67057819.92,344412.0
4550,4248,14.99,10.86,1080,16189.2,5666.22,851.04,47880,724390.03,3720.5
4550,4289,14.99,10.78,2754,41282.46,31568.94,2172.96,266760,4035887.31,20728.5
4692,656,49.99,39.05,110,5498.900000000001,2749.4500000000003,43.45,161002,1808146.33,9139.38
4692,3962,21.99,11.93,3795,60682.05,17589.0,6973.45,3220040,36162926.6,182787.6
4692,5322,22.99,17.42,24090,600689.1,390728.25,18984.35,45885570,515321704.05,2604723.3
4692,5327,19.99,15.99,385,7696.15,2198.8999999999996,303.05,322004,3616292.66,18278.76
4692,5396,19.99,12.14,319000,5838030.0,3537757.8499999996,251336.80000000002,565600026,6352018057.29,32106641.94
4692,5736,19.99,14.7,55,1099.4499999999998,1099.4499999999998,43.45,161002,1808146.33,9139.38
4692,6162,21.99,14.19,471570,10366194.299999999,4709544.399999999,52548.1,626619784,7037305516.36,35570466.96
4692,6681,23.99,15.89,233915,5611620.85,2600635.9499999997,26056.8,317334942,3563856416.43,18013717.98
4692,6864,13.99,5.51,668525,6986280.95,3168153.45,74536.0,870859818,9780263498.97,49434906.42
4692,7265,16.99,10.45,86515,1455094.8499999999,1005079.35,9582.65,174365166,1958222475.39,9897948.540000001
4692,7266,14.99,9.14,101970,1554435.3,1021944.0,11305.800000000001,196422440,2205938522.6,11150043.6
4692,7436,49.99,37.03,55,2749.4500000000003,2749.4500000000003,43.45,161002,1808146.33,9139.38
4692,8072,44.99,24.99,245575,9555994.25,4513526.600000001,27367.45,336172176,3775409537.04,19083025.44
4692,8076,17.99,11.68,880,16271.199999999999,9345.05,97.9,1449018,16273316.97,82254.42
4692,8496,14.99,11.62,165880,2573331.2,1230655.8,130634.35,232486888,2610963300.52,13197264.72
4692,8580,15.99,12.59,330,5276.7,3517.8,260.15,644008,7232585.32,36557.52
4692,8627,9.99,5.47,1305755,12235950.1,3966543.9,146101.45,1221039168,13712981766.72,69313057.92
4692,8628,11.99,5.95,553630,6606838.7,2572796.05,61818.9,626136778,7031881077.37,35543048.82
4692,8744,17.99,12.32,153065,2786804.3499999996,1766564.7999999998,16974.65,284007528,3189570126.12,16121866.32
4692,10336,11.99,8.1,1705,20442.95,13848.45,189.20000000000002,3381042,37971072.93,191926.98
4692,10337,11.99,8.1,605,7253.95,1978.3500000000001,68.2,483006,5424438.99,27418.14
4692,11060,19.99,13.33,825,16491.75,9895.05,91.85000000000001,1449018,16273316.97,82254.42
4692,11263,19.99,13.69,1870,39801.299999999996,27816.8,206.25,3864048,43395511.92,219345.12
4692,11274,49.99,32.18,715,35742.85,10997.800000000001,79.75,644008,7232585.32,36557.52
4692,11279,44.99,29.21,935,42065.65,34642.3,102.85,2254028,25314048.62,127951.32
4692,11280,28.99,18.82,2310,68946.9,47999.049999999996,256.3,4669058,52436243.57,265042.02
4692,11285,79.99,54.41,55,4399.45,4399.45,6.05,161002,1808146.33,9139.38
4692,11385,45.99,29.86,770,35412.3,17706.15,85.8,1127014,12657024.31,63975.66
4692,11668,382.99,260.54,55,21064.45,21064.45,49.5,161002,1808146.33,9139.38
4692,11915,32.99,19.6,112750,3578712.5,1907569.95,12528.45,175653182,1972687646.03,9971063.58
4692,12181,35.99,24.48,285340,10689806.6,4314863.3,31837.850000000002,337138188,3786258415.02,19137861.72
4692,12271,14.99,8.66,38280,502537.2,291608.35,4251.5,64883806,728682970.99,3683170.14
4692,13081,32.99,20.25,25630,807583.7,524753.35,2839.65,48783606,547868337.99,2769232.14
4692,13082,54.99,35.94,2970,163320.30000000002,90733.5,330.0,4830060,54244389.9,274181.4
4692,13229,99.99,67.56,935,93490.65,82491.75,102.85,2415030,27122194.95,137090.7
4692,13654,12.99,6.57,660,7583.4,5055.6,73.15,1288016,14465170.64,73115.04
4692,14105,114.99,75.16,1870,215031.3,107515.65,209.0,2737034,30738487.61,155369.46
4692,15089,12.99,6.57,147125,1473408.75,766210.5,16355.35,223792780,2513323398.7,12703738.2
4692,15126,36.99,24.83,275,10172.25,6103.35,30.8,483006,5424438.99,27418.14
4692,15340,13.99,9.45,660,9233.4,769.45,74.25,161002,1808146.33,9139.38
4692,15545,79.99,51.94,605,48393.95,43994.5,66.55,1610020,18081463.3,91393.8
4692,15820,36.99,24.66,20515,758849.85,449613.45,2275.9,35581442,399600338.93,2019802.98
4692,15824,18.99,10.73,185515,3257609.8499999996,1826667.15,20620.05,303810774,3411972124.71,17246010.06
4692,15951,79.99,36.48,2805,151441.95,53450.1,314.05,2898036,32546633.94,164508.84
4692,16195,11.99,8.16,880,10551.2,4616.15,98.45,1127014,12657024.31,63975.66
4692,16196,11.99,7.99,880,10551.2,6594.5,97.9,1610020,18081463.3,91393.8
4692,16359,5.99,4.02,660,3953.4,3294.5,72.6,1610020,18081463.3,91393.8
4692,16478,11.99,7.94,825,9891.75,5275.6,92.4,1288016,14465170.64,73115.04
4692,16887,13.99,9.65,385,5386.15,5386.15,42.35,1127014,12657024.31,63975.66
4692,16888,13.99,9.26,495,6925.05,6925.05,54.45,1449018,16273316.97,82254.42
4692,16889,11.99,7.79,42405,512505.95,319836.0,4701.95,77280960,867910238.4,4386902.4
4692,16890,10.99,7.18,106755,959562.45,230309.75,11969.65,73255910,822706580.15,4158417.9
4692,16891,11.99,8.21,78320,946206.8,541412.3,8700.45,131055628,1471831112.62,7439455.32
4692,17142,14.99,7.89,2090,31329.100000000002,21435.7,231.55,4186052,47011804.58,237623.88
4692,17143,14.99,10.13,605,9068.95,4122.25,67.65,805010,9040731.65,45696.9
4692,17144,14.99,10.06,935,14015.65,4946.7,105.05,966012,10848877.98,54836.28
4692,17916,169.99,110.38,660,112193.40000000001,56096.700000000004,74.25,966012,10848877.98,54836.28
4692,17918,355.99,229.67,330,117476.7,58738.35,74.25,483006,5424438.99,27418.14
4692,18284,16.99,11.18,3850,62771.5,33254.649999999994,427.35,5957074,66901414.21,338157.06
4692,18332,12.99,8.66,80465,1077745.35,505019.35000000003,8961.7,109964366,1234963943.39,6242196.54
4692,18507,64.99,44.51,93225,6058692.75,3352834.0999999996,10360.9,151019876,1696041257.54,8572738.44
4692,19035,13.99,7.18,96800,1184777.0,455296.60000000003,10808.6,110769376,1244004675.04,6287893.44
4692,19201,16.99,11.48,2695,45788.049999999996,10278.949999999999,304.15000000000003,1771022,19889609.63,100533.18000000001
4692,19403,13.99,9.39,440,6155.6,3847.25,48.95,805010,9040731.65,45696.9
4692,19430,20.99,13.99,6490,136225.1,75039.25,374.0,10465130,117529511.45,594059.7
4692,19722,69.99,45.45,330,23096.7,3849.45,37.400000000000006,161002,1808146.33,9139.38
4692,19798,5.99,2.73,11000,47300.0,11250.800000000001,618.75,7084088,79558438.52,402132.72000000003
4692,19896,11.49,6.62,408430,2811695.7,952420.7000000001,45706.65,374490652,4205748363.58,21258197.88
4692,19962,17.99,9.86,194480,3083170.2,1759881.75,21597.95,324419030,3643414854.95,18415850.7
4692,20108,169.99,116.43,2805,476821.95,299182.4,311.85,5152064,57860682.56,292460.16
4692,20265,74.99,49.01,660,49493.4,4124.45,74.25,161002,1808146.33,9139.38
4692,20274,49.99,34.48,110,5498.900000000001,5498.900000000001,12.1,322004,3616292.66,18278.76
4692,20275,51.99,24.99,110,4068.9,2034.45,12.1,161002,1808146.33,9139.38
4692,20418,14.99,10.34,275,4122.25,4122.25,30.25,805010,9040731.65,45696.9
4692,20419,19.49,12.82,167585,3266231.65,1815883.2999999998,18621.350000000002,272737388,3062999883.02,15482109.72
4692,20420,12.99,8.66,1155,15003.45,10716.75,128.15,2415030,27122194.95,137090.7
4692,20422,27.99,18.06,25025,700449.75,440282.69999999995,2774.75,46046572,517129850.38,2613862.68
4692,20423,29.99,20.13,55,1649.4499999999998,1649.4499999999998,6.05,161002,1808146.33,9139.38
4692,20664,89.99,58.82,605,54443.95,4949.45,68.2,161002,1808146.33,9139.38
4692,20666,89.99,62.06,495,44545.049999999996,29696.699999999997,55.0,966012,10848877.98,54836.28
4692,20667,184.99,124.99,55,10174.45,10174.45,12.1,161002,1808146.33,9139.38
4692,20668,45.99,31.07,715,32882.85,17706.15,41.25,1127014,12657024.31,63975.66
4692,20669,79.99,51.94,715,57192.85,39595.049999999996,79.2,1449018,16273316.97,82254.42
4692,21032,25.99,15.12,164505,4009724.9499999997,3011613.55,18186.85,360483478,4048439632.87,20463071.82
4692,21033,41.99,26.89,124960,5037575.4,3812206.2,13809.95,276279432,3102779102.28,15683176.08
4692,21311,39.99,26.84,22220,888577.8,618045.4500000001,2457.95,45241562,508089118.73,2568165.78
4692,21864,22.99,15.23,138215,3583132.8499999996,2060718.5499999998,15348.300000000001,231681878,2601922568.87,13151567.82
4692,22065,21.99,14.96,6545,143924.55,96756.0,725.45,12880160,144651706.4,731150.4
4692,22067,21.99,14.56,2420,53215.799999999996,39911.85,267.3,5313066,59668828.89,301599.54
4692,22473,129.99,86.09,330,42896.700000000004,28597.800000000003,73.7,644008,7232585.32,36557.52
4692,22528,139.99,93.95,110,15398.900000000001,15398.900000000001,12.1,322004,3616292.66,18278.76
4692,22533,34.99,23.02,550,19244.5,17320.05,60.5,1449018,16273316.97,82254.42
4692,22534,34.99,22.72,330,11546.7,9622.25,36.3,805010,9040731.65,45696.9
4692,22535,59.99,25.32,220,8577.800000000001,6433.35,24.2,483006,5424438.99,27418.14
4692,22537,84.99,38.51,55,3134.4500000000003,3134.4500000000003,6.05,161002,1808146.33,9139.38
4692,22538,89.99,59.99,110,9898.9,9898.9,12.1,322004,3616292.66,18278.76
4692,22539,44.99,29.6,220,9897.8,4948.900000000001,24.75,322004,3616292.66,18278.76
4692,22540,64.99,28.1,55,2364.4500000000003,2364.4500000000003,6.05,161002,1808146.33,9139.38
4692,22542,64.99,27.74,330,14186.7,9457.800000000001,36.85,644008,7232585.32,36557.52
4692,22543,34.99,23.48,220,7697.8,5773.35,24.2,483006,5424438.99,27418.14
4692,22544,34.99,23.33,165,5773.35,5773.35,18.15,483006,5424438.99,27418.14
4692,22547,34.99,22.57,165,5773.35,5773.35,18.15,483006,5424438.99,27418.14
4692,22548,29.99,19.86,110,3298.8999999999996,1649.4499999999998,12.1,161002,1808146.33,9139.38
4692,22549,34.99,23.33,770,26942.300000000003,17320.05,85.25,1449018,16273316.97,82254.42
4692,22551,34.99,23.97,165,5773.35,5773.35,18.15,483006,5424438.99,27418.14
4692,22552,34.99,23.64,110,3848.9,3848.9,12.1,322004,3616292.66,18278.76
4692,22553,34.99,24.13,55,1924.45,1924.45,6.05,161002,1808146.33,9139.38
4692,22554,34.99,23.64,165,5773.35,3848.9,18.15,322004,3616292.66,18278.76
4692,22555,29.99,20.68,110,3298.8999999999996,3298.8999999999996,12.1,322004,3616292.66,18278.76
4692,22559,29.99,19.6,220,6597.799999999999,6597.799999999999,24.2,644008,7232585.32,36557.52
4692,22786,28.99,19.72,275,7972.25,7972.25,30.25,805010,9040731.65,45696.9
4692,22787,49.99,33.33,220,10997.800000000001,10997.800000000001,24.2,644008,7232585.32,36557.52
4692,22827,84.99,57.43,440,37395.6,23372.25,98.45,805010,9040731.65,45696.9
4692,23042,12.99,8.9,550,7144.5,5001.15,61.050000000000004,1127014,12657024.31,63975.66
4692,23778,12.99,6.45,149215,1664677.85,785967.05,16626.5,204311538,2294537692.77,11597873.22
4692,23955,10.99,7.43,1265,14232.35,11814.550000000001,139.70000000000002,3059038,34354780.27,173648.22
4692,24075,8.29,5.56,13695,113531.55,26901.049999999996,1535.6,9499118,106680633.47,539223.42
4692,24188,15.99,8.55,693220,10861661.8,5014081.6,77291.5,929947552,10443853202.08,52789058.88
4692,24202,172.99,113.07,385,66986.15000000001,47957.25,42.35,805010,9040731.65,45696.9
4692,24287,15.99,10.45,825,13191.75,10553.4,90.75,1932024,21697755.96,109672.56
4692,24663,15.99,10.95,58135,929578.65,490733.10000000003,6465.25,89839116,1008945652.14,5099774.04
4692,24664,9.99,6.62,46255,462087.45,147252.6,5179.900000000001,43148536,484583216.44,2449353.84
4692,24665,27.99,19.3,66110,1850418.9,794356.2,7373.85,83077032,933003506.28,4715920.08
4692,24666,7.99,5.19,66605,532173.95,265867.25,7412.35,97406210,1093928529.65,5529324.9
4692,24720,27.99,18.54,2145,60038.549999999996,36946.799999999996,237.6,3864048,43395511.92,219345.12
4692,24722,27.99,19.17,2475,70705.25,59709.1,272.8,6118076,68709560.54,347296.44
4692,24723,59.99,41.37,715,42892.85,36293.950000000004,78.65,1771022,19889609.63,100533.18000000001
4692,24724,36.99,25.34,715,26447.850000000002,24413.4,78.65,1932024,21697755.96,109672.56
4692,24725,62.99,40.9,1155,72753.45,51966.75,127.60000000000001,2415030,27122194.95,137090.7
4692,24727,52.99,34.86,2750,145722.5,69946.8,307.45,3864048,43395511.92,219345.12
4692,24728,21.99,15.06,3300,72567.0,42330.75,366.3,5635070,63285121.55,319878.3
4692,24731,59.99,40.81,1540,92384.6,72587.90000000001,170.5,3542044,39779219.26,201066.36000000002
4692,24732,62.99,41.17,1540,97004.6,51966.75,171.6,2415030,27122194.95,137090.7
4692,25054,139.99,91.5,1155,161688.45,53896.15,129.8,1127014,12657024.31,63975.66
4692,25055,179.99,116.88,550,98994.5,69296.15000000001,61.050000000000004,1127014,12657024.31,63975.66
4692,25056,99.99,64.51,1485,148485.15,54994.5,166.1,1610020,18081463.3,91393.8
4692,25057,32.99,21.56,2640,87093.6,58062.4,293.15000000000003,5152064,57860682.56,292460.16
4692,25058,28.99,19.33,1925,55805.75,46239.049999999996,212.3,4669058,52436243.57,265042.02
4692,25060,52.99,33.11,330,16276.7,10887.800000000001,36.3,644008,7232585.32,36557.52
4692,25061,59.99,40.26,1210,72587.9,36293.950000000004,134.75,1771022,19889609.63,100533.18000000001
4692,25062,52.99,34.92,660,33213.4,16606.7,74.25,966012,10848877.98,54836.28
4692,25063,39.99,27.58,3135,125368.65000000001,74781.3,347.05,5474068,61476975.22,310738.92
4692,25064,43.99,29.52,1375,60486.25,48389.0,151.25,3220040,36162926.6,182787.6
4692,25065,66.99,44.07,385,25791.149999999998,22106.699999999997,42.35,966012,10848877.98,54836.28
4692,25066,44.99,30.61,1320,59386.8,34642.3,147.4,2254028,25314048.62,127951.32
4692,25067,59.99,39.73,770,46192.3,39593.4,85.25,1932024,21697755.96,109672.56
4692,25068,64.99,44.51,440,28595.6,17872.25,48.95,805010,9040731.65,45696.9
4692,25069,29.99,20.26,3630,108863.7,72575.8,402.6,7084088,79558438.52,402132.72000000003
4692,25070,34.99,23.64,3410,119315.90000000001,61582.4,380.6,5152064,57860682.56,292460.16
4692,25071,52.99,36.05,165,8743.35,8743.35,18.15,483006,5424438.99,27418.14
4692,25076,34.99,23.48,1925,67355.75,48111.25,212.85,4025050,45203658.25,228484.5
4692,25077,29.99,19.6,3520,105564.79999999999,77524.15,388.85,7567094,84982877.51,429550.86
4692,25078,39.99,26.14,1540,61584.600000000006,46188.450000000004,169.4,3381042,37971072.93,191926.98
4692,25082,21.99,14.86,4015,88289.84999999999,64100.85,444.40000000000003,8533106,95831755.49,484387.14
4692,25083,25.99,17.1,2365,61466.35,40024.6,262.35,4508056,50628097.24,255902.64
4692,25085,29.99,19.99,2310,69276.9,44535.149999999994,255.75,4347054,48819950.91,246763.26
4692,25086,35.99,24.82,3190,114808.1,67301.3,353.1,5474068,61476975.22,310738.92
4692,25089,37.99,26.2,1155,43878.450000000004,31341.75,127.6,2415030,27122194.95,137090.7
4692,25090,21.99,14.86,5390,118526.09999999999,58053.6,600.0500000000001,7728096,86791023.84,438690.24
4692,25091,31.99,22.06,1320,42226.8,3518.8999999999996,148.5,322004,3616292.66,18278.76
4692,25124,10.99,7.14,193050,2121619.5,890354.85,21538.55,237155946,2663399544.09,13462306.74
4692,25186,12.99,8.66,34045,442244.55,220765.05000000002,3791.7000000000003,49749618,558717215.97,2824068.42
4692,25293,19.99,12.9,1980,39580.2,29685.149999999998,219.45000000000002,4347054,48819950.91,246763.26
4692,25448,109.99,70.96,1210,133087.9,78642.84999999999,134.75,2093026,23505902.29,118811.94
4692,25449,349.99,231.78,165,57748.35,19249.45,37.400000000000006,161002,1808146.33,9139.38
4692,25507,11.99,8.16,7095,85069.05,40885.9,789.8000000000001,9982124,112105072.46,566641.56
4692,25614,24.99,16.77,110,2748.8999999999996,2748.8999999999996,12.1,322004,3616292.66,18278.76
4692,25641,39.99,26.14,605,24193.95,15396.150000000001,67.10000000000001,1127014,12657024.31,63975.66
4692,25700,59.99,40.26,220,13197.800000000001,9898.35,24.2,483006,5424438.99,27418.14
4692,25988,15.99,10.52,103290,1342232.1,638333.85,11506.0,143774786,1614674672.69,8161466.34
4692,27071,17.99,11.84,660,11873.4,989.4499999999999,74.25,161002,1808146.33,9139.38
4692,27562,159.99,107.38,825,131991.75,79195.05,91.3,1449018,16273316.97,82254.42
4692,27563,62.99,41.17,1265,79682.35,51966.75,140.8,2415030,27122194.95,137090.7
4692,27773,99.99,66.66,55,5499.45,5499.45,6.05,161002,1808146.33,9139.38
4692,27774,32.99,21.99,165,5443.35,5443.35,18.15,483006,5424438.99,27418.14
4692,27775,34.99,24.13,220,7697.8,7697.8,24.2,644008,7232585.32,36557.52
4692,27778,39.99,25.8,220,8797.800000000001,8797.800000000001,24.2,644008,7232585.32,36557.52
4692,27780,46.99,31.75,550,25844.5,18091.15,61.050000000000004,1127014,12657024.31,63975.66
4692,27781,29.99,20.68,495,14845.05,13195.599999999999,54.45,1288016,14465170.64,73115.04
4692,27782,34.99,22.57,385,13471.150000000001,13471.150000000001,42.35,1127014,12657024.31,63975.66
4692,27783,31.99,21.19,275,8797.25,8797.25,30.25,805010,9040731.65,45696.9
4692,27784,34.99,22.72,165,5773.35,5773.35,18.15,483006,5424438.99,27418.14
4692,27785,29.99,20.13,770,23092.3,14845.05,85.25,1449018,16273316.97,82254.42
4692,27786,39.99,26.48,385,15396.150000000001,15396.150000000001,42.35,1127014,12657024.31,63975.66
4692,27789,79.99,51.61,110,8798.9,4399.45,12.1,161002,1808146.33,9139.38
4692,27790,69.99,46.66,660,46193.399999999994,30795.6,73.15,1288016,14465170.64,73115.04
4692,27791,21.99,14.37,1045,22979.55,19351.199999999997,115.5,2576032,28930341.28,146230.08
4692,27792,25.99,17.1,550,14294.5,11435.599999999999,60.5,1288016,14465170.64,73115.04
4692,27793,29.99,19.47,385,11546.15,8247.25,42.9,805010,9040731.65,45696.9
4692,27794,35.99,24.82,165,5938.35,3958.9,18.15,322004,3616292.66,18278.76
4692,27805,59.99,39.73,385,23096.15,16497.25,42.9,805010,9040731.65,45696.9
4692,27806,37.99,25.84,605,22983.95,14626.150000000001,67.10000000000001,1127014,12657024.31,63975.66
4692,27810,31.99,20.77,440,14075.599999999999,14075.599999999999,48.4,1288016,14465170.64,73115.04
4692,27811,46.99,31.33,495,23260.05,12922.25,55.0,805010,9040731.65,45696.9
4692,27816,21.99,14.86,55,1209.4499999999998,1209.4499999999998,6.05,161002,1808146.33,9139.38
4692,27826,48.99,33.33,550,26944.5,24250.05,60.5,1449018,16273316.97,82254.42
4692,27827,32.99,21.56,110,3628.9,3628.9,12.1,322004,3616292.66,18278.76
4692,28122,22.99,14.28,46970,1073460.3,626341.1,5217.85,80178996,900456872.34,4551411.24
4692,28548,18.99,11.03,196405,3294130.9499999997,1961397.3499999999,21803.65,341807246,3838694658.59,19402903.74
4692,34947,11.49,6.28,99770,1087067.3,490401.45,5660.05,130572622,1466406673.63,7412037.18
4692,36135,26.99,17.87,1100,29689.0,11875.599999999999,122.65,1288016,14465170.64,73115.04
4692,40136,47.99,32.87,23265,1116487.35,667780.85,2582.8,40733506,457461021.49,2312263.14
4692,40436,14.99,9.67,1045,15664.55,10717.85,116.05,2093026,23505902.29,118811.94
4692,40575,29.99,20.68,220,7422.8,5498.35,24.2,483006,5424438.99,27418.14
4692,40583,10.99,7.33,6050,66489.5,44124.85,671.0,11753146,131994682.09,667174.74
4692,40590,19.99,8.66,55,714.45,714.45,6.05,161002,1808146.33,9139.38
4692,41304,17.99,11.61,30580,571144.2,317620.05,3400.65,49749618,558717215.97,2824068.42
4692,42337,10.99,7.28,2750,30112.5,13792.35,308.0,3703046,41587365.59,210205.74
4692,42785,99.99,68.49,4180,417958.2,307969.2,462.0,9016112,101256194.48,511805.28
4692,43395,42.99,29.45,165,7093.35,4728.900000000001,18.15,322004,3616292.66,18278.76
4692,43871,29.99,13.24,385,7696.15,3298.35,43.45,483006,5424438.99,27418.14
4692,44662,8.99,5.95,935,8405.65,4944.5,104.5,1610020,18081463.3,91393.8
4692,44666,39.99,17.0,1540,38484.6,16493.399999999998,172.15,1932024,21697755.96,109672.56
4692,46367,24.99,16.23,2475,61850.25,49480.2,273.9,5796072,65093267.88,329017.68
4848,1895,6.99,5.07,121440,848865.6,192993.9,127512.0,10753844,101911813.16,523932.38
4848,4522,13.99,10.06,203445,3133708.05,2300859.55,160358.55000000002,58246418,551988486.02,2837793.11
4848,4779,26.99,21.59,74250,2137327.5,1584108.9,58535.950000000004,21464844,203417603.16,1045777.38
4848,4994,19.99,15.62,715,14292.849999999999,13193.4,564.3000000000001,257064,2436138.96,12524.28
4848,5245,99.99,71.94,550,54994.5,54994.5,434.5,214220,2030115.8,10436.9
4848,6136,22.99,17.16,5555,45869.45,25271.4,4375.8,1113944,10556602.16,54271.88
4848,6198,24.99,19.52,10395,207796.05,178110.9,8200.5,3470364,32887875.96,169077.78
4848,8136,24.99,18.37,9955,199000.44999999998,153923.0,7846.3,2999080,28421621.2,146116.6
4848,19334,7.99,5.47,1320,10546.8,439.45,148.5,21422,203011.58,1043.69
4848,19336,3.99,2.71,213235,850807.65,211110.90000000002,6039.55,20607964,195297139.96,1004029.78
4848,26534,8.99,6.2,20240,181957.6,149323.9,2236.85,6469444,61309497.16,315194.38
4848,26535,8.99,6.12,20405,183440.95,125095.85,2263.25,5419766,51361929.74,264053.57
4848,27488,12.99,8.84,9570,124314.3,12860.1,2153.25,385596,3654208.44,18786.420000000002
4848,27491,7.99,5.26,1980,15820.199999999999,878.9,222.75000000000003,42844,406023.16,2087.38
4848,33331,15.99,10.73,397980,3578610.2,941708.35,44605.55,40766066,386331036.74,1986142.07
4848,37457,7.99,5.26,16720,133592.8,9228.45,1881.0,449862,4263243.18,21917.49
4950,14240,8.99,5.36,693770,6328677.3,2174236.35,77541.2,225260870,1342683602.68,6831230.0
4950,14805,8.99,5.8,496045,4718494.55,1922489.25,55357.5,194574850,1159777375.4,5900650.0
4950,14808,10.99,7.18,385,4231.15,2417.8,42.9,212360,1265787.04,6440.0
4950,15010,15.99,10.52,660,10553.4,7915.05,72.6,477810,2848020.84,14490.0
4950,15835,8.99,6.16,3410,37475.9,19342.4,378.4,1698880,10126296.32,51520.0
4950,15837,9.99,5.26,98725,956397.75,585097.7000000001,10960.4,57655740,343661181.36,1748460.0
4950,16320,8.99,5.84,406725,3829817.75,1543883.0,45401.4,156084600,930353474.4,4733400.0
4950,16749,10.99,7.53,257455,2175480.45,594688.6,28856.3,66256320,394925556.48,2009280.0
4950,16877,8.99,6.16,315865,3109676.35,1373001.85,35202.75,134476970,801559643.08,4078130.0
4950,17535,8.99,5.99,72050,749369.5,500241.5,7979.400000000001,46188300,275308681.2,1400700.0
4950,18452,14.99,9.93,1815,27206.85,20611.25,200.75,1327250,7911169.0,40250.0
4950,18454,11.99,8.16,440,5275.6,4616.15,48.4,371630,2215127.32,11270.0
4950,18594,10.99,7.43,495,5440.05,4231.15,54.45,371630,2215127.32,11270.0
4950,18614,13.99,9.2,5280,73867.2,34625.25,589.6,2389050,14240104.2,72450.0
4950,18928,12.99,8.38,2365,30721.35,16432.35,263.45,1221070,7278275.48,37030.0
4950,19817,10.99,7.14,715,7857.85,4231.15,79.75,371630,2215127.32,11270.0
4950,19818,26.99,18.61,935,25235.649999999998,14844.5,103.95,530900,3164467.6,16100.0
4950,20144,12.99,8.84,3300,42867.0,1428.9,371.25,106180,632893.52,3220.0
4950,20568,19.99,13.6,715,13797.849999999999,7421.15,79.2,371630,2215127.32,11270.0
4950,20967,15.99,11.03,605,9673.95,7035.6,66.55,424720,2531574.08,12880.0
4950,20968,8.99,5.8,122100,1255529.0,778217.55,13548.15,72149310,430051146.84000003,2187990.0
